ticker,date,flag_type,reason,last_available_bar_time,exit_time,is_full_day,has_valid_exit
HANDELSBANKEN_5_min,2010-09-23,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:40,True,False
HANDELSBANKEN_5_min,2010-09-24,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-10-08,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-10-12,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-10-14,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-10-27,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-10-29,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-11-02,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-11-03,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-11-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
HANDELSBANKEN_5_min,2010-11-08,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-11-11,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-11-23,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-11-26,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-12-03,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-12-07,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
HANDELSBANKEN_5_min,2010-12-08,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-12-09,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
HANDELSBANKEN_5_min,2010-12-14,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-12-23,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
