date,trades,net_pnl,cumulative_pnl,capital
2017-02-03,4,-3.869268531877215e-18,-99999.99999999978,3.3097987677445103e-16
2017-02-06,1,-3.958774937604317e-18,-99999.99999999978,3.2702110183684673e-16
2017-02-07,1,-3.69409002412209e-18,-99999.99999999978,3.233270118127246e-16
2017-02-08,5,-1.6264621213576814e-17,-99999.99999999978,3.0706239059914776e-16
2017-02-09,2,-6.618419879031316e-18,-99999.99999999978,3.0044397072011644e-16
2017-02-10,3,-9.864375247036898e-18,-99999.99999999978,2.905795954730796e-16
2017-02-13,3,-1.08038767637017e-17,-99999.99999999978,2.7977571870937787e-16
2017-02-14,1,-3.7204930886299154e-18,-99999.99999999978,2.7605522562074796e-16
2017-02-15,3,-9.163426085619548e-18,-99999.99999999978,2.668917995351284e-16
2017-02-16,3,2.222929599630739e-17,-99999.99999999978,2.8912109553143577e-16
2017-02-17,2,1.1530184923215558e-17,-99999.99999999978,3.0065128045465134e-16
2017-02-20,6,-7.117415530060181e-18,-99999.99999999978,2.935338649245911e-16
2017-02-21,5,1.8687465671585696e-18,-99999.99999999978,2.954026114917497e-16
2017-02-22,7,-2.1243443185480675e-17,-99999.99999999978,2.74159168306269e-16
2017-02-23,2,-6.0635927369583665e-18,-99999.99999999978,2.6809557556931063e-16
2017-02-24,5,3.56705534565632e-17,-99999.99999999978,3.0376612902587384e-16
2017-02-27,7,-1.409090842240955e-17,-99999.99999999978,2.896752206034643e-16
2017-02-28,8,-2.4130207431226243e-17,-99999.99999999978,2.6554501317223803e-16
2017-03-01,4,2.6655919018658032e-17,-99999.99999999978,2.9220093219089607e-16
2017-03-02,2,-7.271188960551118e-18,-99999.99999999978,2.8492974323034495e-16
2017-03-03,9,-2.0596083993892592e-17,-99999.99999999978,2.643336592364524e-16
2017-03-06,4,-8.170347089351815e-18,-99999.99999999978,2.561633121471006e-16
2017-03-07,4,-1.0353150846936145e-17,-99999.99999999978,2.458101613001644e-16
2017-03-08,1,-2.527240011323936e-18,-99999.99999999978,2.432829212888405e-16
2017-03-09,8,-2.153215300006403e-17,-99999.99999999978,2.217507682887764e-16
2017-03-10,8,-1.4851938743074827e-17,-99999.99999999978,2.0689882954570157e-16
2017-03-13,8,-1.1664154922970406e-17,-99999.99999999978,1.9523467462273116e-16
2017-03-14,1,-2.0019220945488307e-18,-99999.99999999978,1.9323275252818234e-16
2017-03-15,5,-5.975529466109096e-18,-99999.99999999978,1.8725722306207325e-16
2017-03-16,12,-2.2878896566519086e-17,-99999.99999999978,1.6437832649555413e-16
2017-03-17,5,-8.242385840159055e-18,-99999.99999999978,1.5613594065539508e-16
2017-03-20,3,-4.865490883182413e-18,-99999.99999999978,1.5127044977221267e-16
2017-03-21,5,-7.767339103214964e-18,-99999.99999999978,1.435031106689977e-16
2017-03-22,11,-3.0885415793987187e-18,-99999.99999999978,1.4041456908959901e-16
2017-03-23,8,-4.732298104851155e-18,-99999.99999999978,1.3568227098474784e-16
2017-03-24,4,-5.983863248477503e-18,-99999.99999999978,1.296984077362703e-16
2017-03-27,7,-9.911627574773022e-18,-99999.99999999978,1.197867801614973e-16
2017-03-28,5,-5.952958806791667e-18,-99999.99999999978,1.1383382135470563e-16
2017-03-29,4,-1.2844008646074186e-18,-99999.99999999978,1.125494204900982e-16
2017-03-30,5,2.205034871188594e-17,-99999.99999999978,1.3459976920198414e-16
2017-03-31,8,9.19661449824477e-19,-99999.99999999978,1.355194306518086e-16
2017-04-03,9,4.87757936537498e-18,-99999.99999999978,1.403970100171836e-16
2017-04-04,7,-1.0506710448453593e-17,-99999.99999999978,1.2989029956872999e-16
2017-04-05,5,2.108306256533363e-18,-99999.99999999978,1.3199860582526334e-16
2017-04-06,7,-1.0321006408846125e-17,-99999.99999999978,1.2167759941641722e-16
2017-04-07,3,-4.0364646304387235e-18,-99999.99999999978,1.176411347859785e-16
2017-04-10,4,-5.215889458923881e-18,-99999.99999999978,1.1242524532705463e-16
2017-04-11,4,-4.401362009523788e-18,-99999.99999999978,1.0802388331753084e-16
2017-04-12,1,-1.5646451173376233e-18,-99999.99999999978,1.0645923820019322e-16
2017-04-18,9,-2.3178542181179105e-18,-99999.99999999978,1.0414138398207531e-16
2017-04-19,3,5.178477645225308e-19,-99999.99999999978,1.0465923174659784e-16
2017-04-20,4,-4.931707345068562e-18,-99999.99999999978,9.972752440152927e-17
2017-04-21,7,-5.253827497096654e-18,-99999.99999999978,9.447369690443261e-17
2017-04-24,9,-9.571242144782713e-18,-99999.99999999978,8.490245475964991e-17
2017-04-25,9,-8.869361465192572e-18,-99999.99999999978,7.603309329445734e-17
2017-04-26,10,-6.170529191134495e-18,-99999.99999999978,6.986256410332285e-17
2017-04-27,9,2.7533277988598024e-18,-99999.99999999978,7.261589190218264e-17
2017-04-28,4,4.890050119919912e-18,-99999.99999999978,7.750594202210256e-17
2017-05-02,5,-4.4097860500797384e-18,-99999.99999999978,7.309615597202283e-17
2017-05-03,7,-5.426003938506109e-19,-99999.99999999978,7.255355557817222e-17
2017-05-04,8,-7.298493222280019e-19,-99999.99999999978,7.182370625594421e-17
2017-05-05,9,-7.187244811264926e-18,-99999.99999999978,6.463646144467931e-17
2017-05-08,10,-3.1815643199670606e-18,-99999.99999999978,6.145489712471224e-17
2017-05-09,15,-5.384653283787059e-18,-99999.99999999978,5.607024384092515e-17
2017-05-10,7,1.5569852148823443e-19,-99999.99999999978,5.622594236241338e-17
2017-05-11,3,-1.90618431600298e-18,-99999.99999999978,5.4319758046410405e-17
2017-05-12,1,-7.074006890629751e-19,-99999.99999999978,5.361235735734743e-17
2017-05-15,4,-2.4749989961185532e-18,-99999.99999999978,5.113735836122887e-17
2017-05-16,10,-4.556176091537258e-18,-99999.99999999978,4.6581182269691615e-17
2017-05-17,4,4.529656235501086e-19,-99999.99999999978,4.703414789324172e-17
2017-05-18,14,-6.927027879406515e-18,-99999.99999999978,4.0107120013835204e-17
2017-05-19,3,-1.302968844176216e-18,-99999.99999999978,3.8804151169658986e-17
2017-05-22,2,-8.410849550898993e-19,-99999.99999999978,3.7963066214569084e-17
2017-05-23,4,-1.6415927014302228e-18,-99999.99999999978,3.632147351313886e-17
2017-05-26,13,-3.8261547233534826e-18,-99999.99999999978,3.249531878978537e-17
2017-05-30,2,-6.882850421444633e-19,-99999.99999999978,3.180703374764091e-17
2017-05-31,6,2.1361582481987804e-18,-99999.99999999978,3.394319199583969e-17
2017-06-01,5,1.0219380182110012e-18,-99999.99999999978,3.4965130014050703e-17
2017-06-02,6,-1.1103949601145374e-18,-99999.99999999978,3.385473505393617e-17
2017-06-05,4,-1.4378394952735161e-18,-99999.99999999978,3.241689555866265e-17
2017-06-07,11,8.235859092277904e-19,-99999.99999999978,3.324048146789044e-17
2017-06-08,4,-1.6060735746945146e-18,-99999.99999999978,3.1634407893195926e-17
2017-06-09,3,-1.1056684448362565e-18,-99999.99999999978,3.052873944835967e-17
2017-06-12,4,-1.2489325646645376e-18,-99999.99999999978,2.9279806883695135e-17
2017-06-13,7,-7.533516295303059e-19,-99999.99999999978,2.8526455254164835e-17
2017-06-14,6,-1.8002076800396783e-18,-99999.99999999978,2.6726247574125157e-17
2017-06-15,6,-1.1587811955058013e-18,-99999.99999999978,2.5567466378619354e-17
2017-06-16,7,-7.863264249433465e-19,-99999.99999999978,2.4781139953676008e-17
2017-06-19,8,1.6549555935796668e-19,-99999.99999999978,2.4946635513033976e-17
2017-06-20,3,-7.923709662886616e-19,-99999.99999999978,2.4154264546745316e-17
2017-06-21,6,-7.566190650083912e-19,-99999.99999999978,2.3397645481736922e-17
2017-06-22,7,-1.7702042470934172e-18,-99999.99999999978,2.1627441234643505e-17
2017-06-26,13,-2.9294860844470703e-18,-99999.99999999978,1.869795515019643e-17
2017-06-27,3,-7.458468450610912e-19,-99999.99999999978,1.7952108305135343e-17
2017-06-28,11,-2.12338182143645e-18,-99999.99999999978,1.5828726483698895e-17
2017-06-29,6,-1.0966315244239431e-18,-99999.99999999978,1.4732094959274954e-17
2017-06-30,5,-9.033189066254162e-19,-99999.99999999978,1.3828776052649539e-17
2017-07-03,2,-3.4021782048695777e-19,-99999.99999999978,1.3488558232162582e-17
2017-07-04,1,-1.8960984165539053e-19,-99999.99999999978,1.3298948390507192e-17
2017-07-05,5,-5.34441302265255e-19,-99999.99999999978,1.2764507088241939e-17
2017-07-06,1,-1.8293613133311998e-19,-99999.99999999978,1.258157095690882e-17
2017-07-07,3,-4.782128300957997e-19,-99999.99999999978,1.2103358126813021e-17
2017-07-10,3,1.0983678603588405e-19,-99999.99999999978,1.2213194912848904e-17
2017-07-11,3,-4.294872249059918e-19,-99999.99999999978,1.1783707687942912e-17
2017-07-12,3,5.230190848687015e-19,-99999.99999999978,1.2306726772811615e-17
2017-07-13,4,2.6006976492179827e-19,-99999.99999999978,1.2566796537733414e-17
2017-07-14,4,-4.905453872653703e-19,-99999.99999999978,1.2076251150468044e-17
2017-07-17,4,-5.195439075158866e-19,-99999.99999999978,1.1556707242952156e-17
2017-07-18,11,-1.4675894704119752e-18,-99999.99999999978,1.0089117772540183e-17
2017-07-19,10,-8.981971404380775e-19,-99999.99999999978,9.190920632102104e-18
2017-07-20,15,-1.5278185729003986e-18,-99999.99999999978,7.663102059201704e-18
2017-07-21,6,5.765791570400919e-20,-99999.99999999978,7.720759974905715e-18
2017-07-24,1,3.0074277676631523e-19,-99999.99999999978,8.021502751672029e-18
2017-07-25,4,-3.6627168968953783e-19,-99999.99999999978,7.655231061982492e-18
2017-07-26,3,-2.6958625065778564e-19,-99999.99999999978,7.385644811324707e-18
2017-07-27,6,-5.223775748421842e-19,-99999.99999999978,6.863267236482524e-18
2017-07-28,2,-1.5780940923681514e-19,-99999.99999999978,6.705457827245709e-18
2017-07-31,3,-2.411247327516001e-19,-99999.99999999978,6.464333094494108e-18
2017-08-01,4,-3.1532194047726867e-19,-99999.99999999978,6.1490111540168405e-18
2017-08-02,8,-1.8578072635681515e-19,-99999.99999999978,5.963230427660025e-18
2017-08-03,7,-5.276570861821429e-19,-99999.99999999978,5.4355733414778815e-18
2017-08-04,5,-3.2812764463814706e-19,-99999.99999999978,5.107445696839735e-18
2017-08-07,4,-2.4862951751816153e-19,-99999.99999999978,4.8588161793215735e-18
2017-08-08,1,-4.6845317854992904e-20,-99999.99999999978,4.811970861466581e-18
2017-08-09,10,-5.185066615574055e-19,-99999.99999999978,4.293464199909176e-18
2017-08-10,2,1.1188661639669283e-19,-99999.99999999978,4.4053508163058686e-18
2017-08-11,13,-5.911598636737517e-19,-99999.99999999978,3.814190952632116e-18
2017-08-14,9,-2.3021783856374784e-19,-99999.99999999978,3.5839731140683675e-18
2017-08-15,8,-2.938432663379961e-19,-99999.99999999978,3.2901298477303714e-18
2017-08-16,4,1.7581478814658292e-19,-99999.99999999978,3.4659446358769545e-18
2017-08-17,9,-2.040207138905394e-19,-99999.99999999978,3.2619239219864152e-18
2017-08-18,11,-2.5029942292186657e-19,-99999.99999999978,3.0116244990645487e-18
2017-08-21,4,-1.3021035766000954e-19,-99999.99999999978,2.881414141404539e-18
2017-08-22,7,1.2436033791416788e-19,-99999.99999999978,3.0057744793187067e-18
2017-08-23,6,3.3972617712774995e-20,-99999.99999999978,3.0397470970314816e-18
2017-08-24,3,-9.191311497099194e-20,-99999.99999999978,2.94783398206049e-18
2017-08-25,3,-9.38032860128074e-20,-99999.99999999978,2.8540306960476822e-18
2017-08-28,4,-1.2527116496258495e-19,-99999.99999999978,2.7287595310850973e-18
2017-08-29,12,-1.0579226421000968e-19,-99999.99999999978,2.6229672668750868e-18
2017-08-30,9,-2.4113689728012356e-19,-99999.99999999978,2.3818303695949634e-18
2017-08-31,5,-1.2299847125747298e-19,-99999.99999999978,2.2588318983374907e-18
2017-09-01,6,-6.601792222964025e-20,-99999.99999999978,2.1928139761078504e-18
2017-09-04,3,-6.934090285849645e-20,-99999.99999999978,2.1234730732493543e-18
2017-09-05,3,-6.513357118388519e-20,-99999.99999999978,2.058339502065469e-18
2017-09-06,6,-1.2877401047731114e-19,-99999.99999999978,1.929565491588158e-18
2017-09-07,7,-5.969799360527192e-20,-99999.99999999978,1.869867497982886e-18
2017-09-08,7,-1.4228865249585405e-19,-99999.99999999978,1.7275788454870323e-18
2017-09-11,10,-1.0900589450808328e-19,-99999.99999999978,1.6185729509789487e-18
2017-09-12,10,-1.6066976979952576e-19,-99999.99999999978,1.4579031811794229e-18
2017-09-13,1,-1.7000983885123077e-20,-99999.99999999978,1.4409021972942998e-18
2017-09-14,6,-8.750904966976182e-20,-99999.99999999978,1.3533931476245378e-18
2017-09-15,7,-5.954772461606891e-20,-99999.99999999978,1.293845423008469e-18
2017-09-18,2,1.9639353767162708e-20,-99999.99999999978,1.3134847767756317e-18
2017-09-19,7,-3.529123254122154e-20,-99999.99999999978,1.2781935442344101e-18
2017-09-20,4,5.840429415903253e-20,-99999.99999999978,1.3365978383934424e-18
2017-09-21,9,-2.3975007905867667e-20,-99999.99999999978,1.3126228304875748e-18
2017-09-22,4,-5.464688899558693e-20,-99999.99999999978,1.257975941491988e-18
2017-09-25,4,-1.2526130168769882e-20,-99999.99999999978,1.2454498113232179e-18
2017-09-26,8,-9.810724268580153e-20,-99999.99999999978,1.1473425686374166e-18
2017-09-27,9,1.483322375904867e-20,-99999.99999999978,1.1621757923964653e-18
2017-09-28,9,-9.987094012627837e-20,-99999.99999999978,1.062304852270187e-18
2017-09-29,9,-5.1677880012866003e-20,-99999.99999999978,1.010626972257321e-18
2017-10-02,6,-5.532876471870947e-20,-99999.99999999978,9.552982075386113e-19
2017-10-03,8,-7.127898598167894e-20,-99999.99999999978,8.840192215569322e-19
2017-10-04,10,-2.0493514945944718e-20,-99999.99999999978,8.635257066109874e-19
2017-10-05,10,-8.300101521504851e-20,-99999.99999999978,7.805246913959389e-19
2017-10-06,9,-6.775641057998491e-20,-99999.99999999978,7.127682808159539e-19
2017-10-09,7,-4.6985976352358737e-20,-99999.99999999978,6.657823044635953e-19
2017-10-10,4,-2.366125387894965e-20,-99999.99999999978,6.421210505846456e-19
2017-10-11,4,-1.2720441592073474e-20,-99999.99999999978,6.294006089925721e-19
2017-10-12,3,1.2262768295161637e-20,-99999.99999999978,6.416633772877337e-19
2017-10-13,9,-5.3281238322521306e-20,-99999.99999999978,5.883821389652124e-19
2017-10-16,7,-3.616360102253443e-20,-99999.99999999978,5.522185379426778e-19
2017-10-17,7,-1.8922586380237745e-20,-99999.99999999978,5.332959515624401e-19
2017-10-18,3,-1.5694843007060164e-20,-99999.99999999978,5.176011085553799e-19
2017-10-19,3,-1.5455521205306935e-20,-99999.99999999978,5.02145587350073e-19
2017-10-20,10,-5.1551119837548173e-20,-99999.99999999978,4.505944675125247e-19
2017-10-23,4,-2.1300905886875156e-20,-99999.99999999978,4.292935616256496e-19
2017-10-24,3,-1.408108215991029e-20,-99999.99999999978,4.152124794657393e-19
2017-10-25,8,-3.4598099029283225e-20,-99999.99999999978,3.8061438043645605e-19
2017-10-26,10,-3.998476212595359e-20,-99999.99999999978,3.406296183105024e-19
2017-10-27,10,-1.4532726246072385e-20,-99999.99999999978,3.2609689206443e-19
2017-10-30,5,-1.6940491199002967e-20,-99999.99999999978,3.09156400865427e-19
2017-10-31,5,-4.856537770393992e-21,-99999.99999999978,3.04299863095033e-19
2017-11-01,5,-1.6364977583412842e-20,-99999.99999999978,2.8793488551162014e-19
2017-11-02,2,-7.565032026635423e-21,-99999.99999999978,2.803698534849847e-19
2017-11-06,5,-1.046593384655338e-20,-99999.99999999978,2.699039196384313e-19
2017-11-07,3,5.9756313873131434e-21,-99999.99999999978,2.7587955102574443e-19
2017-11-09,2,-7.646993052156544e-21,-99999.99999999978,2.682325579735879e-19
2017-11-10,4,7.0946946644392e-20,-99999.99999999978,3.3917950461797993e-19
2017-11-13,3,3.5993208392891953e-20,-99999.99999999978,3.751727130108719e-19
2017-11-14,2,-8.185002520126325e-21,-99999.99999999978,3.6698771049074556e-19
2017-11-15,6,-1.0506407784871394e-20,-99999.99999999978,3.564813027058742e-19
2017-11-16,4,-6.2683239038315636e-21,-99999.99999999978,3.502129788020426e-19
2017-11-17,2,-8.379234246120618e-21,-99999.99999999978,3.41833744555922e-19
2017-11-20,3,-1.132151941234972e-20,-99999.99999999978,3.305122251435723e-19
2017-11-21,2,-7.016088798774265e-21,-99999.99999999978,3.23496136344798e-19
2017-11-22,4,-1.4292763370045178e-20,-99999.99999999978,3.0920337297475283e-19
2017-11-23,8,-2.1227811410764587e-20,-99999.99999999978,2.879755615639882e-19
2017-11-27,3,-9.850413844917353e-21,-99999.99999999978,2.781251477190708e-19
2017-11-28,15,-2.3092757675210853e-20,-99999.99999999978,2.5503239004386e-19
2017-11-30,5,2.209361764635551e-20,-99999.99999999978,2.7712600769021556e-19
2017-12-01,2,-6.811795456767428e-21,-99999.99999999978,2.7031421223344815e-19
2017-12-04,10,-1.2655389041995761e-20,-99999.99999999978,2.576588231914524e-19
2017-12-05,7,-2.099168519786963e-20,-99999.99999999978,2.366671379935828e-19
2017-12-06,13,-3.3976181911341285e-20,-99999.99999999978,2.0269095608224152e-19
2017-12-07,14,-3.111180415681065e-20,-99999.99999999978,1.715791519254309e-19
2017-12-08,9,1.470622677589503e-20,-99999.99999999978,1.8628537870132592e-19
2017-12-12,5,-2.905198235987024e-21,-99999.99999999978,1.8338018046533891e-19
2017-12-13,5,-9.860224321216001e-21,-99999.99999999978,1.7351995614412292e-19
2017-12-14,6,3.913245743705241e-21,-99999.99999999978,1.7743320188782816e-19
2017-12-15,4,-7.84367782436245e-21,-99999.99999999978,1.695895240634657e-19
2017-12-18,14,-1.2714376192152912e-20,-99999.99999999978,1.5687514787131278e-19
2017-12-19,7,-7.341714956367424e-21,-99999.99999999978,1.4953343291494535e-19
2017-12-20,2,-3.1941618747959116e-21,-99999.99999999978,1.4633927104014944e-19
2017-12-21,2,-3.3488687877805265e-21,-99999.99999999978,1.429904022523689e-19
2017-12-22,7,-1.1419252464473342e-20,-99999.99999999978,1.3157114978789554e-19
2017-12-27,2,-2.692404827442565e-21,-99999.99999999978,1.2887874496045298e-19
2017-12-28,8,-1.1971580336404298e-20,-99999.99999999978,1.169071646240487e-19
2017-12-29,2,-2.492336339667969e-21,-99999.99999999978,1.1441482828438074e-19
2018-01-02,4,-5.366362930182596e-22,-99999.99999999978,1.138781919913625e-19
2018-01-03,3,-3.3864638511411477e-21,-99999.99999999978,1.1049172814022137e-19
2018-01-04,10,-2.053006872726486e-21,-99999.99999999978,1.084387212674949e-19
2018-01-08,13,-4.427195654009789e-21,-99999.99999999978,1.0401152561348512e-19
2018-01-09,7,-5.253049428198827e-21,-99999.99999999978,9.87584761852863e-20
2018-01-10,6,-1.994444446735372e-21,-99999.99999999978,9.676403173855094e-20
2018-01-11,5,-5.226566891106669e-21,-99999.99999999978,9.153746484744426e-20
2018-01-12,5,-1.1147652827983212e-21,-99999.99999999978,9.042269956464595e-20
2018-01-15,8,6.24131799736646e-22,-99999.99999999978,9.104683136438259e-20
2018-01-16,5,-5.017905423620345e-21,-99999.99999999978,8.602892594076224e-20
2018-01-17,7,-6.459399895163636e-21,-99999.99999999978,7.95695260455986e-20
2018-01-18,3,-2.7544154141701534e-21,-99999.99999999978,7.681511063142844e-20
2018-01-19,6,1.762332046780919e-21,-99999.99999999978,7.857744267820936e-20
2018-01-22,3,4.933649897323598e-21,-99999.99999999978,8.351109257553296e-20
2018-01-23,6,-5.417063505432436e-21,-99999.99999999978,7.809402907010053e-20
2018-01-24,9,-4.6888976180042686e-21,-99999.99999999978,7.340513145209625e-20
2018-01-25,6,-1.9593371075939314e-21,-99999.99999999978,7.144579434450231e-20
2018-01-26,3,-2.5136543518419087e-21,-99999.99999999978,6.89321399926604e-20
2018-01-29,2,-1.5975626556638368e-21,-99999.99999999978,6.733457733699657e-20
2018-01-30,6,-4.9524517603266255e-21,-99999.99999999978,6.238212557666996e-20
2018-01-31,9,-3.581395369501108e-21,-99999.99999999978,5.880073020716885e-20
2018-02-01,7,2.296164132623106e-21,-99999.99999999978,6.109689433979196e-20
2018-02-02,4,7.80776784335866e-21,-99999.99999999978,6.890466218315061e-20
2018-02-05,10,4.526758776579809e-22,-99999.99999999978,6.935733806080857e-20
2018-02-06,13,-7.223864964597719e-21,-99999.99999999978,6.213347309621085e-20
2018-02-07,15,-7.652746321614365e-21,-99999.99999999978,5.448072677459649e-20
2018-02-08,9,-6.307492529753282e-21,-99999.99999999978,4.81732342448432e-20
2018-02-09,13,-8.232986579711663e-21,-99999.99999999978,3.994024766513153e-20
2018-02-12,5,5.88407784939251e-22,-99999.99999999978,4.052865545007078e-20
2018-02-13,3,-1.7263081893535806e-21,-99999.99999999978,3.8802347260717197e-20
2018-02-14,3,-1.6505595036245032e-21,-99999.99999999978,3.7151787757092694e-20
2018-02-15,2,-1.02379074379654e-21,-99999.99999999978,3.612799701329615e-20
2018-02-16,1,1.3487945359516206e-21,-99999.99999999978,3.747679154924777e-20
2018-02-19,1,-4.698315343443148e-22,-99999.99999999978,3.7006960014903455e-20
2018-02-20,1,1.3274275255793618e-21,-99999.99999999978,3.8334387540482816e-20
2018-02-21,2,-1.0944820175409642e-21,-99999.99999999978,3.723990552294185e-20
2018-02-22,4,-1.980778114083096e-21,-99999.99999999978,3.525912740885875e-20
2018-02-23,2,-1.0174327253010889e-21,-99999.99999999978,3.424169468355766e-20
2018-02-26,5,-1.4050706670078454e-21,-99999.99999999978,3.2836624016549814e-20
2018-02-27,3,-4.711716570696404e-22,-99999.99999999978,3.2365452359480174e-20
2018-02-28,6,-1.7546190775473192e-21,-99999.99999999978,3.0610833281932855e-20
2018-03-01,9,-3.106465423113609e-21,-99999.99999999978,2.750436785881924e-20
2018-03-02,14,2.4831499755215148e-21,-99999.99999999978,2.998751783434076e-20
2018-03-05,5,3.633032073713932e-21,-99999.99999999978,3.36205499080547e-20
2018-03-06,7,-2.6529368623234378e-21,-99999.99999999978,3.0967613045731253e-20
2018-03-07,7,-2.542240446790045e-21,-99999.99999999978,2.84253725989412e-20
2018-03-08,10,2.4719695811278703e-21,-99999.99999999978,3.0897342180069075e-20
2018-03-09,10,-3.470472472756916e-21,-99999.99999999978,2.742686970731217e-20
2018-03-12,12,6.419884183236293e-22,-99999.99999999978,2.80688581256358e-20
2018-03-13,1,-3.905509679957242e-22,-99999.99999999978,2.7678307157640075e-20
2018-03-14,7,-1.6434798283714608e-22,-99999.99999999978,2.751395917480293e-20
2018-03-15,6,-1.8406759821157635e-21,-99999.99999999978,2.5673283192687163e-20
2018-03-16,4,1.631458754215911e-21,-99999.99999999978,2.730474194690307e-20
2018-03-19,5,7.972749021894342e-22,-99999.99999999978,2.8102016849092506e-20
2018-03-20,7,-6.857477995637313e-22,-99999.99999999978,2.7416269049528773e-20
2018-03-21,3,-1.0248915076665816e-21,-99999.99999999978,2.639137754186219e-20
2018-03-22,12,2.8339624081515003e-23,-99999.99999999978,2.6419717165943705e-20
2018-03-23,10,-2.0588279365949397e-21,-99999.99999999978,2.4360889229348763e-20
2018-03-26,3,-9.423358174914287e-22,-99999.99999999978,2.3418553411857334e-20
2018-03-27,13,-3.570800139371781e-21,-99999.99999999978,1.9847753272485552e-20
2018-03-28,10,-2.4346727310118165e-21,-99999.99999999978,1.7413080541473736e-20
2018-04-03,18,1.285269085934626e-22,-99999.99999999978,1.75416074500672e-20
2018-04-04,9,3.5886986361226905e-21,-99999.99999999978,2.1130306086189892e-20
2018-04-05,11,-1.6861026148544918e-21,-99999.99999999978,1.94442034713354e-20
2018-04-06,4,-3.8808256013675674e-22,-99999.99999999978,1.9056120911198642e-20
2018-04-09,5,-1.2130574989270393e-21,-99999.99999999978,1.7843063412271602e-20
2018-04-10,5,-1.1982265105394506e-21,-99999.99999999978,1.664483690173215e-20
2018-04-11,4,1.8759928355045028e-22,-99999.99999999978,1.6832436185282602e-20
2018-04-12,3,-6.837133258833862e-22,-99999.99999999978,1.6148722859399216e-20
2018-04-13,7,-1.5014230630641749e-21,-99999.99999999978,1.464729979633504e-20
2018-04-17,3,-4.326865860100621e-22,-99999.99999999978,1.421461321032498e-20
2018-04-19,5,-9.234941121352696e-22,-99999.99999999978,1.3291119098189706e-20
2018-04-20,12,-7.361170679406703e-22,-99999.99999999978,1.2555002030249038e-20
2018-04-23,2,-3.121153130220924e-22,-99999.99999999978,1.2242886717226945e-20
2018-04-24,5,-7.752048489835158e-22,-99999.99999999978,1.146768186824343e-20
2018-04-25,16,-9.832624116687305e-22,-99999.99999999978,1.04844194565747e-20
2018-04-26,6,-8.145370384716698e-22,-99999.99999999978,9.669882418103033e-21
2018-04-27,5,-6.02129519104068e-22,-99999.99999999978,9.067752898998966e-21
2018-05-02,18,-8.323078196432445e-22,-99999.99999999978,8.235445079355722e-21
2018-05-03,2,-2.259447028645817e-22,-99999.99999999978,8.00950037649114e-21
2018-05-04,2,-5.544708596380983e-23,-99999.99999999978,7.954053290527331e-21
2018-05-07,1,-1.0514982709563077e-22,-99999.99999999978,7.8489034634317e-21
2018-05-08,2,-1.7861798417652494e-22,-99999.99999999978,7.670285479255176e-21
2018-05-11,18,1.6573643215002256e-22,-99999.99999999978,7.836021911405199e-21
2018-05-14,2,-2.2049423776806313e-22,-99999.99999999978,7.615527673637135e-21
2018-05-15,2,-1.9903465342398127e-22,-99999.99999999978,7.416493020213154e-21
2018-05-17,1,-9.23303389325801e-23,-99999.99999999978,7.324162681280573e-21
2018-05-18,3,1.742767736630487e-23,-99999.99999999978,7.341590358646877e-21
2018-05-21,2,-9.718591277016381e-24,-99999.99999999978,7.33187176736986e-21
2018-05-22,6,-2.5432435610311704e-22,-99999.99999999978,7.077547411266743e-21
2018-05-23,6,6.248111063262637e-22,-99999.99999999978,7.702358517593007e-21
2018-05-24,2,-1.7432884533551143e-22,-99999.99999999978,7.528029672257496e-21
2018-05-25,8,-6.708451328317558e-22,-99999.99999999978,6.85718453942574e-21
2018-05-28,1,-8.390436177917494e-23,-99999.99999999978,6.773280177646565e-21
2018-05-29,6,-4.8132870367010925e-22,-99999.99999999978,6.291951473976456e-21
2018-05-30,11,-8.031512927267371e-22,-99999.99999999978,5.4888001812497175e-21
2018-05-31,6,5.809724124142756e-22,-99999.99999999978,6.0697725936639945e-21
2018-06-01,10,-7.027768691183002e-22,-99999.99999999978,5.3669957245456946e-21
2018-06-04,2,-3.72472731443849e-24,-99999.99999999978,5.3632709972312556e-21
2018-06-05,6,-3.755798276051088e-22,-99999.99999999978,4.987691169626147e-21
2018-06-07,18,-1.0644210312303527e-22,-99999.99999999978,4.881249066503112e-21
2018-06-08,9,-5.243384247595755e-22,-99999.99999999978,4.356910641743536e-21
2018-06-11,7,-3.737688774890528e-22,-99999.99999999978,3.983141764254484e-21
2018-06-12,6,-2.917157934361775e-22,-99999.99999999978,3.6914259708183066e-21
2018-06-13,4,-1.8577751250153882e-22,-99999.99999999978,3.505648458316768e-21
2018-06-14,9,-3.5855278788078257e-22,-99999.99999999978,3.147095670435986e-21
2018-06-15,5,-1.8584454486832036e-22,-99999.99999999978,2.961251125567666e-21
2018-06-18,3,-1.110028767312355e-22,-99999.99999999978,2.8502482488364304e-21
2018-06-19,13,-4.137522535739933e-22,-99999.99999999978,2.4364959952624374e-21
2018-06-20,6,2.759784373799597e-23,-99999.99999999978,2.4640938390004332e-21
2018-06-21,3,3.114462438635132e-23,-99999.99999999978,2.4952384633867843e-21
2018-06-25,10,3.786572189817423e-23,-99999.99999999978,2.5331041852849584e-21
2018-06-26,4,-1.288341921846932e-22,-99999.99999999978,2.404269993100265e-21
2018-06-27,3,6.576500363278659e-23,-99999.99999999978,2.470034996733052e-21
2018-06-28,1,-3.2284890867141996e-23,-99999.99999999978,2.43775010586591e-21
