date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2012-10-29,2012-01-01,2014-12-31,2,92.2059633174917,12018.905337326436,112018.90533732653
2012-10-30,2012-01-01,2014-12-31,1,8.176929699695997,12027.082267026131,112027.08226702623
2012-10-31,2012-01-01,2014-12-31,6,-981.4478686946632,11045.63439833147,111045.63439833156
2012-11-01,2012-01-01,2014-12-31,6,-3620.5699551245234,7425.064443206946,107425.06444320703
2012-11-05,2012-01-01,2014-12-31,8,477.91403924925993,7902.978482456206,107902.97848245628
2012-11-06,2012-01-01,2014-12-31,6,-850.8895409538001,7052.088941502406,107052.08894150247
2012-11-07,2012-01-01,2014-12-31,5,-2500.104990265254,4551.983951237152,104551.98395123723
2012-11-08,2012-01-01,2014-12-31,7,-655.4360403761845,3896.5479108609675,103896.54791086105
2012-11-13,2012-01-01,2014-12-31,1,-205.55648712015085,3690.9914237408166,103690.9914237409
2012-11-14,2012-01-01,2014-12-31,2,223.25775932222945,3914.249183063046,103914.24918306312
2012-11-15,2012-01-01,2014-12-31,3,-1088.733582309802,2825.515600753244,102825.51560075332
2012-11-16,2012-01-01,2014-12-31,2,-148.55062863740082,2676.9649721158435,102676.96497211592
2012-11-19,2012-01-01,2014-12-31,6,1776.5868138107558,4453.551785926599,104453.55178592668
2012-11-20,2012-01-01,2014-12-31,4,1953.1171131755461,6406.668899102146,106406.66889910224
2012-11-21,2012-01-01,2014-12-31,3,-1270.2631745112965,5136.405724590849,105136.40572459094
2012-11-22,2012-01-01,2014-12-31,4,6.715151032827009,5143.120875623676,105143.12087562376
2012-11-23,2012-01-01,2014-12-31,1,-126.3203022472266,5016.800573376449,105016.80057337653
2012-11-26,2012-01-01,2014-12-31,4,-465.3547877764365,4551.445785600013,104551.44578560011
2012-11-27,2012-01-01,2014-12-31,12,-557.1919098193586,3994.253875780654,103994.25387578073
2012-11-28,2012-01-01,2014-12-31,7,-1714.8055653359368,2279.448310444717,102279.44831044482
2012-11-29,2012-01-01,2014-12-31,10,232.2528090930993,2511.7011195378163,102511.70111953789
2012-11-30,2012-01-01,2014-12-31,4,-172.82930407973305,2338.8718154580833,102338.87181545814
2012-12-03,2012-01-01,2014-12-31,11,-1842.5562068118243,496.3156086462591,100496.3156086463
2012-12-04,2012-01-01,2014-12-31,6,-260.3907245939813,235.92488405227778,100235.92488405234
2012-12-05,2012-01-01,2014-12-31,10,-2268.797715029453,-2032.872830977175,97967.12716902289
2012-12-06,2012-01-01,2014-12-31,7,-1560.1358258125601,-3593.008656789735,96406.99134321032
2012-12-07,2012-01-01,2014-12-31,3,-207.7867721018958,-3800.7954288916308,96199.2045711084
2012-12-10,2012-01-01,2014-12-31,6,1553.375667318071,-2247.4197615735598,97752.58023842647
2012-12-11,2012-01-01,2014-12-31,7,-2279.421040496781,-4526.840802070341,95473.1591979297
2012-12-12,2012-01-01,2014-12-31,7,1587.0343382305819,-2939.806463839759,97060.19353616028
2012-12-13,2012-01-01,2014-12-31,5,328.9404595480646,-2610.8660042916945,97389.13399570835
2012-12-14,2012-01-01,2014-12-31,7,-1226.5256116861124,-3837.391615977807,96162.60838402226
2012-12-17,2012-01-01,2014-12-31,2,1430.335054355716,-2407.056561622091,97592.94343837797
2012-12-18,2012-01-01,2014-12-31,10,-1562.8039397950943,-3969.8605014171853,96030.13949858288
2012-12-19,2012-01-01,2014-12-31,6,-2166.098587960203,-6135.959089377388,93864.04091062267
2012-12-20,2012-01-01,2014-12-31,2,624.5744632703592,-5511.384626107029,94488.61537389303
2012-12-21,2012-01-01,2014-12-31,12,-88.9376603214971,-5600.322286428526,94399.67771357154
2012-12-27,2012-01-01,2014-12-31,4,634.3172577353147,-4966.005028693212,95033.99497130686
2013-01-02,2012-01-01,2014-12-31,13,-6504.678144292443,-11470.683172985655,88529.31682701442
2013-01-03,2012-01-01,2014-12-31,12,-2552.382658928444,-14023.065831914098,85976.93416808597
2013-01-04,2012-01-01,2014-12-31,2,885.4823786898969,-13137.5834532242,86862.41654677586
2013-01-07,2012-01-01,2014-12-31,10,-634.3889335659546,-13771.972386790156,86228.0276132099
2013-01-08,2012-01-01,2014-12-31,3,403.5266046150231,-13368.445782175133,86631.55421782492
2013-01-09,2012-01-01,2014-12-31,10,1575.9920940608063,-11792.453688114327,88207.54631188572
2013-01-10,2012-01-01,2014-12-31,4,52.81142190763504,-11739.642266206693,88260.35773379337
2013-01-11,2012-01-01,2014-12-31,3,-1049.6133601697525,-12789.255626376445,87210.74437362362
2013-01-14,2012-01-01,2014-12-31,6,-473.88041863460114,-13263.136045011046,86736.86395498902
2013-01-15,2012-01-01,2014-12-31,5,-693.5418853646072,-13956.677930375654,86043.32206962441
2013-01-16,2012-01-01,2014-12-31,7,-1578.6016206236536,-15535.279550999308,84464.72044900074
2013-01-17,2012-01-01,2014-12-31,1,32.54880330389112,-15502.730747695417,84497.26925230463
2013-01-18,2012-01-01,2014-12-31,8,-45.25358290413729,-15547.984330599555,84452.01566940048
2013-01-21,2012-01-01,2014-12-31,7,364.152087350717,-15183.832243248838,84816.1677567512
2013-01-23,2012-01-01,2014-12-31,12,1687.0971333159353,-13496.735109932903,86503.2648900671
2013-01-24,2012-01-01,2014-12-31,5,-684.8290872471603,-14181.564197180063,85818.43580281993
2013-01-25,2012-01-01,2014-12-31,1,-790.2361683461696,-14971.800365526233,85028.19963447377
2013-01-28,2012-01-01,2014-12-31,10,-654.6464332841152,-15626.446798810348,84373.55320118964
2013-01-29,2012-01-01,2014-12-31,5,-341.1588285963318,-15967.60562740668,84032.3943725933
2013-01-30,2012-01-01,2014-12-31,8,-138.55680319554273,-16106.162430602222,83893.83756939774
2013-01-31,2012-01-01,2014-12-31,3,843.5048640889171,-15262.657566513306,84737.34243348667
2013-02-01,2012-01-01,2014-12-31,5,3422.654807387076,-11840.00275912623,88159.99724087374
2013-02-04,2012-01-01,2014-12-31,4,851.065937084879,-10988.93682204135,89011.06317795863
2013-02-05,2012-01-01,2014-12-31,5,2857.9455173322986,-8130.991304709052,91869.00869529092
2013-02-06,2012-01-01,2014-12-31,6,716.23296527959,-7414.7583394294625,92585.24166057051
2013-02-08,2012-01-01,2014-12-31,3,95.74785009605881,-7319.010489333404,92680.98951066656
2013-02-11,2012-01-01,2014-12-31,1,-283.9422473503188,-7602.952736683723,92397.04726331624
2013-02-12,2012-01-01,2014-12-31,5,1221.4798527571975,-6381.472883926525,93618.52711607344
2013-02-13,2012-01-01,2014-12-31,1,-999.2366245718066,-7380.709508498332,92619.29049150164
2013-02-14,2012-01-01,2014-12-31,3,2578.3188576314756,-4802.390650866857,95197.60934913313
2013-02-15,2012-01-01,2014-12-31,4,1809.785839632601,-2992.604811234256,97007.39518876573
2013-02-18,2012-01-01,2014-12-31,3,-18.812101561700047,-3011.416912795956,96988.58308720404
2013-02-19,2012-01-01,2014-12-31,2,328.0252658374872,-2683.3916469584688,97316.60835304153
2013-02-20,2012-01-01,2014-12-31,1,-129.6632637178204,-2813.054910676289,97186.94508932371
2013-02-21,2012-01-01,2014-12-31,8,-209.91196262235687,-3022.966873298646,96977.03312670137
2013-02-22,2012-01-01,2014-12-31,3,1155.8033159403676,-1867.1635573582785,98132.83644264174
2013-02-25,2012-01-01,2014-12-31,10,-6204.775699947797,-8071.939257306076,91928.06074269392
2013-02-26,2012-01-01,2014-12-31,16,-1660.9719236967344,-9732.91118100281,90267.08881899719
2013-02-27,2012-01-01,2014-12-31,4,-505.4090052966002,-10238.32018629941,89761.67981370058
2013-02-28,2012-01-01,2014-12-31,6,-736.997850645454,-10975.318036944864,89024.68196305513
2013-03-01,2012-01-01,2014-12-31,5,-2155.208379320504,-13130.526416265368,86869.47358373464
2013-03-04,2012-01-01,2014-12-31,12,-4355.934604147994,-17486.46102041336,82513.53897958664
2013-03-05,2012-01-01,2014-12-31,10,1104.4633938328432,-16381.997626580518,83618.0023734195
2013-03-06,2012-01-01,2014-12-31,3,-489.03310367071504,-16871.030730251234,83128.96926974878
2013-03-07,2012-01-01,2014-12-31,8,-1309.7475919051979,-18180.77832215643,81819.22167784355
2013-03-08,2012-01-01,2014-12-31,4,-567.5256696562733,-18748.303991812703,81251.69600818728
2013-03-11,2012-01-01,2014-12-31,2,83.42862291085902,-18664.875368901845,81335.12463109814
2013-03-12,2012-01-01,2014-12-31,4,-1727.79047400322,-20392.665842905066,79607.33415709493
2013-03-13,2012-01-01,2014-12-31,7,-1190.7427872290837,-21583.40863013415,78416.59136986584
2013-03-14,2012-01-01,2014-12-31,4,447.8900182407233,-21135.518611893425,78864.48138810656
2013-03-15,2012-01-01,2014-12-31,8,-133.3369730157473,-21268.85558490917,78731.14441509079
2013-03-18,2012-01-01,2014-12-31,15,1371.3172447455795,-19897.53834016359,80102.46165983636
2013-03-19,2012-01-01,2014-12-31,6,1944.3075949754884,-17953.230745188102,82046.76925481185
2013-03-20,2012-01-01,2014-12-31,10,-710.5177678356849,-18663.748513023787,81336.25148697617
2013-03-21,2012-01-01,2014-12-31,3,1036.262448801331,-17627.486064222456,82372.5139357775
2013-03-22,2012-01-01,2014-12-31,4,-1204.095320793324,-18831.58138501578,81168.41861498418
2013-03-25,2012-01-01,2014-12-31,6,-1189.2497561886075,-20020.831141204388,79979.16885879559
2013-03-26,2012-01-01,2014-12-31,5,-88.03474431584806,-20108.865885520237,79891.13411447973
2013-03-27,2012-01-01,2014-12-31,4,-1178.8122600855652,-21287.6781456058,78712.32185439416
2013-04-02,2012-01-01,2014-12-31,15,2415.788382408243,-18871.88976319756,81128.11023680241
2013-04-03,2012-01-01,2014-12-31,1,-691.4481148028492,-19563.33787800041,80436.66212199957
2013-04-04,2012-01-01,2014-12-31,3,748.9939584781546,-18814.343919522256,81185.65608047774
2013-04-05,2012-01-01,2014-12-31,2,-388.600947081731,-19202.944866603986,80797.055133396
2013-04-08,2012-01-01,2014-12-31,4,-1504.0441263887594,-20706.988992992745,79293.01100700724
2013-04-09,2012-01-01,2014-12-31,4,611.2965465836169,-20095.692446409128,79904.30755359087
2013-04-10,2012-01-01,2014-12-31,2,496.7456276207347,-19598.946818788394,80401.05318121161
2013-04-11,2012-01-01,2014-12-31,6,-591.9029818087762,-20190.84980059717,79809.15019940284
