date,ticker,direction,entry_price,stop_price,exit_price,exit_type,shares,gross_pnl,costs,net_pnl,capital_after
2019-09-12,ATLAS_5_min,short,69.67500015,69.81642872614286,69.81642872614286,stop,1.0260194560890849e-26,-1.4510847076954818e-27,8.587255199075362e-28,-2.309810227603018e-27,1.7640995416467176e-25
2019-09-12,ESSITY_5_min,short,285.0,285.69928571428574,285.69928571428574,stop,2.475929181258551e-27,-1.7313819060372833e-27,8.478066091340467e-28,-2.57918851517133e-27,1.7383076564950042e-25
2019-09-12,HANDELSBANKEN_5_min,long,96.6,96.42928571428571,96.42928571428571,stop,7.19796131053832e-27,-1.2287948237275916e-27,8.336503982233653e-28,-2.062445221950957e-27,1.7176832042754947e-25
2019-09-12,HEXAGON_5_min,long,69.342788,69.18549222142858,70.257073,eod,9.908359636624329e-27,9.059064590371141e-27,8.2992337680646e-28,8.229141213564681e-27,1.7999746164111416e-25
2019-09-12,INVESTOR_5_MIN,long,116.475,116.31142857142856,116.31142857142856,stop,6.1814968582481796e-27,-1.0111162718134613e-27,8.633811461142599e-28,-1.8744974179277212e-27,1.7812296422318644e-25
2019-09-12,KINNEVIK_5_min,short,132.71987013,132.93764900278572,132.93764900278572,stop,5.368388743862206e-27,-1.1691216493138308e-27,8.556917012608831e-28,-2.024813350574714e-27,1.7609815087261173e-25
2019-09-12,SANDVIK_min,long,157.25,156.94821428571427,156.94821428571427,stop,4.479444219335115e-27,-1.3518322733351235e-27,8.44460024824535e-28,-2.1962922981596585e-27,1.7390185857445206e-25
2019-09-12,ALFA_LAVAL_5_MIN,long,193.0,192.6107142857143,192.6107142857143,stop,3.6041835973979704e-27,-1.403057186129892e-27,8.33887086845692e-28,-2.236944272975584e-27,1.7166491430147648e-25
2019-09-12,SKF_5_min,long,171.8,171.41928571428573,171.41928571428573,stop,3.9968548149354244e-27,-1.5216597259718067e-27,8.23078592811504e-28,-2.3447383187833106e-27,1.6932017598269318e-25
2019-09-13,HEXAGON_5_min,long,70.428501,70.26885828571429,70.26885828571429,stop,9.616571335669528e-27,-1.5352155501484346e-27,8.11815715386838e-28,-2.3470312655352727e-27,1.669731447171579e-25
2019-09-13,ALFA_LAVAL_5_MIN,long,195.85,195.46035714285713,195.46035714285713,stop,3.410225064430082e-27,-1.3287698376047311e-27,8.00673832739795e-28,-2.1294436703445262e-27,1.6484370104681337e-25
2019-09-13,ERICSSON_5_MIN,long,77.86,77.70135714285715,77.70135714285715,stop,8.468723403381113e-27,-1.3435024770649113e-27,7.90443663538465e-28,-2.1339461406033762e-27,1.6270975490620999e-25
2019-09-13,ASSA_5_min,long,217.3,216.86214285714286,216.86214285714286,stop,2.995117439598895e-27,-1.3114335646244088e-27,7.802199634110332e-28,-2.091653528035442e-27,1.6061810137817455e-25
2019-09-13,INVESTOR_5_MIN,long,118.0,117.8325,118.25,eod,5.444681402649985e-27,1.3611703506624963e-27,7.717835888256353e-28,5.893867618368609e-28,1.612074881400114e-25
2019-09-16,ESSITY_5_min,long,280.0,279.27714285714285,279.27714285714285,stop,2.2301431165613964e-27,-1.612074881400114e-27,7.483608422357891e-28,-2.360435723635903e-27,1.588470524163755e-25
2019-09-16,GETINGE_5_min,short,134.1,134.44571428571427,134.44571428571427,stop,4.594749450060527e-27,-1.5884705241637553e-27,7.403401638182381e-28,-2.3288106879819932e-27,1.5651824172839352e-25
2019-09-16,SWEDBANK_5_MIN,short,140.4,140.74428571428572,140.74428571428572,stop,4.459209166051097e-27,-1.5352420128833222e-27,7.522087055040188e-28,-2.287450718387341e-27,1.5423079101000618e-25
2019-09-16,INVESTOR_5_MIN,short,117.625,117.78830357142857,117.78830357142857,stop,5.2448303000214644e-27,-8.564995195302893e-28,7.408216965597478e-28,-1.5973212160900372e-27,1.5263346979391615e-25
2019-09-16,SANDVIK_min,short,160.0,160.31107142857144,160.31107142857144,stop,3.815836744847904e-27,-1.1869977874152232e-27,7.333528536832467e-28,-1.9203506410984698e-27,1.5071311915281766e-25
2019-09-16,NORDEA_5_min,short,70.12,70.29828571428573,70.29828571428573,stop,8.453460208891696e-27,-1.5071311915281765e-27,7.122122345318998e-28,-2.2193434260600764e-27,1.4849377572675759e-25
2019-09-16,HM_5_min,short,184.1,184.52885714285713,184.52885714285713,stop,3.226372096181588e-27,-1.383652718962438e-27,7.136003151198138e-28,-2.097253034082252e-27,1.4639652269267534e-25
2019-09-17,HANDELSBANKEN_5_min,short,95.4,95.56500000000001,95.56500000000001,stop,6.138218980824961e-27,-1.012806131836157e-27,7.0331099260394325e-28,-1.7161171244401002e-27,1.4468040556823525e-25
2019-09-17,KINNEVIK_5_min,short,131.30743847,131.51582432414284,131.51582432414284,stop,4.407378812778854e-27,-9.184353984320083e-28,6.950170079665884e-28,-1.6134524063985967e-27,1.4306695316183664e-25
2019-09-17,SWEDBANK_5_MIN,short,139.5,139.84857142857143,139.84857142857143,stop,4.102278226862699e-27,-1.4299369819350134e-27,6.875793373659768e-28,-2.11751631930099e-27,1.4094943684253565e-25
2019-09-17,SKF_5_min,short,168.8,169.16642857142858,169.16642857142858,stop,3.340034048401319e-27,-1.2238839048784821e-27,6.7729162718709815e-28,-1.9011755320655803e-27,1.3904826131047006e-25
2019-09-17,BOLIDEN_5_min,short,226.87597,227.47906132142856,227.47906132142856,stop,2.305592144504771e-27,-1.3904826131047007e-27,6.285344346185429e-28,-2.0190170477232437e-27,1.3702924426274682e-25
2019-09-17,ATLAS_5_min,short,69.69999993,69.83946421807143,69.83946421807143,stop,7.86394515927494e-27,-1.0967395130709924e-27,6.583984161690273e-28,-1.7551379292400198e-27,1.352741063335068e-25
2019-09-17,ALFA_LAVAL_5_MIN,long,198.65,198.25214285714287,198.25214285714287,stop,2.72386823727172e-27,-1.0837104344002251e-27,6.486654841401924e-28,-1.7323759185404176e-27,1.335417304149664e-25
2019-09-18,HEXAGON_5_min,long,68.97136,68.81039075714286,68.81039075714286,stop,7.744764227642683e-27,-1.2466688338307767e-27,6.402523046915401e-28,-1.8869211385223166e-27,1.3165480927644408e-25
2019-09-18,NORDEA_5_min,long,69.37,69.18192857142857,69.18192857142857,stop,7.000255715420321e-27,-1.3165480927644408e-27,5.8193935791879045e-28,-1.8984874506832312e-27,1.2975632182576085e-25
2019-09-18,KINNEVIK_5_min,short,127.16755255,127.41838093121429,127.41838093121429,stop,4.0814286104859336e-27,-1.0237381314098783e-27,6.234445876424979e-28,-1.6471827190523762e-27,1.2810913910670848e-25
2019-09-19,GETINGE_5_min,long,141.6,141.2107142857143,141.2107142857143,stop,3.2908769678788256e-27,-1.2810913910670848e-27,5.584171595473296e-28,-1.8395085506144146e-27,1.2626963055609408e-25
2019-09-19,ATLAS_5_min,short,69.22499998,69.35303569707143,69.35303569707143,stop,7.296186672015891e-27,-9.341724924385416e-28,6.066547301647147e-28,-1.5408272226032563e-27,1.2472880333349083e-25
2019-09-19,ALFA_LAVAL_5_MIN,long,192.0,191.56892857142856,191.56892857142856,stop,2.5985167361143925e-27,-1.1201463216036333e-27,5.980261682077938e-28,-1.718172489811427e-27,1.230106308436794e-25
2019-09-20,ATLAS_5_min,short,69.87500004,69.99571433,69.99571433,stop,7.04175346108118e-27,-8.500402694094229e-28,5.9096105221130675e-28,-1.4410013216207296e-27,1.2156962952205866e-25
2019-09-20,GETINGE_5_min,long,141.5,141.1057142857143,141.1057142857143,stop,3.083287705269709e-27,-1.2156962952205866e-27,5.228128345776643e-28,-1.738509129798251e-27,1.1983112039226042e-25
2019-09-20,SKF_5_min,short,169.4,169.73214285714286,167.35,eod,2.829542394150187e-27,5.8005619080079155e-27,5.717090407380452e-28,5.2288528672698706e-27,1.250599732595303e-25
2019-09-20,HANDELSBANKEN_5_min,short,94.0,94.16857142857143,94.16857142857143,stop,5.321700989767247e-27,-8.970867382750337e-28,6.008261236887105e-28,-1.4979128619637442e-27,1.2356206039756657e-25
2019-09-23,HANDELSBANKEN_5_min,short,93.8,93.96357142857143,93.96357142857143,stop,5.2691710190859946e-27,-8.61885830979074e-28,5.936150214069069e-28,-1.4555008523859809e-27,1.221065595451806e-25
2019-09-23,SEB_5_MIN,long,91.6,91.44328571428571,91.44328571428571,stop,5.332164172278629e-27,-8.356262995699572e-28,5.856101100371249e-28,-1.4212364096070822e-27,1.2068532313557351e-25
2019-09-23,ATLAS_5_min,short,69.32499993,69.44874993507143,68.87500004,eod,6.96345175664963e-27,3.133552524512646e-27,5.774094195360452e-28,2.5561431049766008e-27,1.2324146624055012e-25
2019-09-23,ABB_5_min,short,194.0,194.2392857142857,193.2,eod,2.5410611595989716e-27,2.0328489276792062e-27,5.90339328598033e-28,1.4425095990811732e-27,1.246839758396313e-25
2019-09-23,GETINGE_5_min,short,141.1,141.50607142857143,141.50607142857143,stop,3.0704936882230476e-27,-1.246839758396313e-27,5.2064409514496405e-28,-1.767483853541277e-27,1.2291649198609e-25
2019-09-24,INVESTOR_5_MIN,long,118.55,118.38794642857142,118.38794642857142,stop,4.147329970007255e-27,-6.72089633532429e-28,5.895959077531125e-28,-1.2616855412855414e-27,1.2165480644480447e-25
2019-09-24,VOLVO_5_MIN,short,139.25,139.50821428571427,136.0,eod,3.494572537014132e-27,1.1357360745295929e-26,5.771286544878838e-28,1.0780232090808045e-26,1.3243503853561251e-25
2019-09-25,ABB_5_min,short,188.15,188.415,188.415,stop,2.8155203515410578e-27,-7.461128931583419e-28,6.36135852706835e-28,-1.3822487458651768e-27,1.3105278978974734e-25
2019-09-25,ATLAS_5_min,short,66.40000009,66.53053580857143,66.53053580857143,stop,7.894746362175634e-27,-1.030546389325723e-27,6.296717188243826e-28,-1.6602181081501057e-27,1.2939257168159723e-25
2019-09-25,INVESTOR_5_MIN,short,117.175,117.33633928571429,117.33633928571429,stop,4.417070934298177e-27,-7.126470694890249e-28,6.2151193231336e-28,-1.3341590018023849e-27,1.2805841267979484e-25
2019-09-25,SANDVIK_min,short,149.45,149.81714285714284,149.81714285714284,stop,3.4274583520855095e-27,-1.2583668521228054e-27,6.154354009742888e-28,-1.8738022530970942e-27,1.2618461042669775e-25
2019-09-25,ALFA_LAVAL_5_MIN,short,187.4,187.83642857142857,187.83642857142857,stop,2.6933748223414675e-27,-1.1754657260361498e-27,6.0639140948377095e-28,-1.7818571355199206e-27,1.2440275329117784e-25
2019-09-25,VOLVO_5_MIN,short,134.4,134.67607142857145,134.67607142857145,stop,3.702462895570769e-27,-1.0221442208129776e-27,5.977465023301414e-28,-1.619890723143119e-27,1.2278286256803471e-25
2019-09-26,ATLAS_5_min,long,66.82499993,66.6894642102143,67.22499998,eod,7.349516659732211e-27,2.9398070313687374e-27,5.911216245453879e-28,2.3486854068233494e-27,1.2513154797485806e-25
2019-09-26,HEXAGON_5_min,long,65.51422,65.34202627857142,65.81422,eod,7.266905374756384e-27,2.180071612426998e-27,5.726108078966228e-28,1.6074608045303751e-27,1.2673900877938844e-25
2019-09-26,INVESTOR_5_MIN,long,117.075,116.91544642857143,118.3,eod,4.3301818075383625e-27,5.304472714234469e-27,6.115299257696051e-28,4.692942788464864e-27,1.314319515678533e-25
2019-09-26,ABB_5_min,long,190.4,190.1225,190.1225,stop,2.761175453106162e-27,-7.662261882369694e-28,6.3041363181275365e-28,-1.3966398200497231e-27,1.3003531174780358e-25
2019-09-26,ERICSSON_5_MIN,long,78.8,78.6332857142857,78.6332857142857,stop,6.6007772460814e-27,-1.1004438637396122e-27,6.235092300712134e-28,-1.7239530938108257e-27,1.2831135865399275e-25
2019-09-27,ALFA_LAVAL_5_MIN,long,189.65,189.22607142857143,189.22607142857143,stop,2.7062770082571632e-27,-1.147268146000459e-27,6.152061606515649e-28,-1.762474306652024e-27,1.2654888434734073e-25
2019-09-27,HANDELSBANKEN_5_min,long,92.3,92.12714285714286,92.12714285714286,stop,5.484242008552144e-27,-9.47990404335426e-28,6.068658506246341e-28,-1.5548562549600602e-27,1.2499402809238067e-25
2019-09-27,HEXAGON_5_min,short,65.849934,66.02891342857143,66.02891342857143,stop,6.98370919440613e-27,-1.2499402809238067e-27,5.526021116007584e-28,-1.802542392524565e-27,1.231914856998561e-25
2019-09-27,NORDEA_5_min,short,68.48,68.64721428571428,68.64721428571428,stop,7.195764351627108e-27,-1.2032345962256074e-27,5.920410721170446e-28,-1.7952756683426518e-27,1.2139621003151344e-25
2019-09-30,HANDELSBANKEN_5_min,long,93.2,93.02714285714286,93.02714285714286,stop,5.2101377695928514e-27,-9.00609528743892e-28,5.8216144243401815e-28,-1.4827709711779101e-27,1.1991343906033552e-25
2019-09-30,HUSQVARNA_5_min,short,76.46,76.68157142857142,76.68157142857142,stop,5.4119540517238604e-27,-1.1991343906033553e-27,4.972770887881296e-28,-1.696411479391485e-27,1.1821702758094403e-25
2019-09-30,INVESTOR_5_MIN,short,119.075,119.24026785714285,119.24026785714285,stop,3.97117875560593e-27,-6.563082032702055e-28,5.678355173104934e-28,-1.2241437205806988e-27,1.1699288386036334e-25
2019-09-30,SANDVIK_min,long,153.45,153.06714285714284,153.06714285714284,stop,3.049667875147953e-27,-1.1675871293423745e-27,5.608652902521385e-28,-1.728452419594513e-27,1.1526443144076883e-25
2019-10-01,NORDEA_5_min,short,69.58,69.71664285714286,69.71664285714286,stop,6.626296719791253e-27,-9.054361160686377e-28,5.538125325853316e-28,-1.4592486486539692e-27,1.1380518279211485e-25
2019-10-01,SWEDBANK_5_MIN,short,141.0,141.2957142857143,141.2957142857143,stop,3.228515823889783e-27,-9.54718250778872e-28,5.468377083526187e-28,-1.5015559591314905e-27,1.1230362683298337e-25
2019-10-01,INVESTOR_5_MIN,short,119.975,120.14294642857142,120.14294642857142,stop,3.744234276573732e-27,-6.288307744852754e-28,5.394347072630113e-28,-1.1682654817482866e-27,1.111353613512351e-25
2019-10-01,SANDVIK_min,short,152.4,152.76250000000002,152.76250000000002,stop,2.916938618142653e-27,-1.057390249076745e-27,5.340841686353744e-28,-1.5914744177121193e-27,1.0954388693352297e-25
2019-10-01,ABB_5_min,short,193.75,194.01142857142858,194.01142857142858,stop,2.261551214111442e-27,-5.912341031177279e-28,5.261653977427808e-28,-1.1173995008605087e-27,1.0842648743266247e-25
2019-10-01,VOLVO_5_MIN,short,137.15,137.4467857142857,137.4467857142857,stop,3.162274514988333e-27,-9.385179006982913e-28,5.210102504171988e-28,-1.4595281511154901e-27,1.0696695928154698e-25
2019-10-01,SKF_5_min,short,161.5,161.8319642857143,161.8319642857143,stop,2.6493364527937333e-27,-8.794850831685088e-28,5.139690956013266e-28,-1.3934541787698354e-27,1.0557350510277714e-25
2019-10-01,ATLAS_5_min,short,66.12500004,66.26214290035715,66.26214290035715,stop,6.386298981560024e-27,-8.758353094270606e-28,5.072783256789864e-28,-1.3831136351060471e-27,1.041903914676711e-25
2019-10-01,BOLIDEN_5_min,short,205.16207,205.72238656428573,204.567795,eod,1.8594915465418986e-27,1.105049338821206e-27,4.571335321999519e-28,6.47915806621254e-28,1.0483830727429236e-25
2019-10-01,SEB_5_MIN,short,90.12,90.27028571428572,90.27028571428572,stop,4.6532759553614e-27,-6.99320900720032e-28,5.036434674570352e-28,-1.2029643681770672e-27,1.036353429061153e-25
2019-10-02,ABB_5_min,short,188.85,189.12214285714285,189.12214285714285,stop,2.195082719748272e-27,-5.973760830171997e-28,4.978080715991636e-28,-1.0951841546163633e-27,1.0254015875149892e-25
2019-10-02,HM_5_min,short,188.96,189.285,189.285,stop,2.1706214807683936e-27,-7.054519812497032e-28,4.926160331959445e-28,-1.1980680144456477e-27,1.0134209073705327e-25
2019-10-02,INVESTOR_5_MIN,short,118.875,119.04651785714286,119.04651785714286,stop,3.4100388050322864e-27,-5.84882548613135e-28,4.867929650670235e-28,-1.0716755136801584e-27,1.0027041522337311e-25
2019-10-02,SKF_5_min,short,158.7,159.03982142857143,159.03982142857143,stop,2.527294649612429e-27,-8.588288782522532e-28,4.818132903991422e-28,-1.3406421686513954e-27,9.892977305472171e-26
2019-10-02,VOLVO_5_MIN,short,132.75,133.05785714285713,133.05785714285713,stop,2.980934781309882e-27,-9.177020648175066e-28,4.754135319015547e-28,-1.3931155967190612e-27,9.753665745800265e-26
2019-10-02,ASSA_5_min,short,219.5,219.85321428571427,212.1,eod,1.7774333933121212e-27,1.3153007110509707e-26,4.602841515321069e-28,1.2692722958977601e-26,1.1022938041698024e-25
2019-10-03,ABB_5_min,short,181.35,181.665,179.2,eod,2.4313069846590623e-27,5.227310017016998e-27,5.259646399912948e-28,4.701345377025703e-27,1.1493072579400594e-25
2019-10-03,ASSA_5_min,long,211.8,211.42535714285717,211.42535714285717,stop,2.1705519507838703e-27,-8.131817844186456e-28,5.511795747405773e-28,-1.364361359159223e-27,1.135663644348467e-25
2019-10-03,ATLAS_5_min,long,64.80000015,64.6526787155,64.6526787155,stop,7.010269393330963e-27,-1.0327629432569637e-27,5.4449889152131e-28,-1.5772618347782737e-27,1.1198910260006843e-25
2019-10-03,ESSITY_5_min,long,280.6,280.00357142857143,280.00357142857143,stop,1.596423415539108e-27,-9.521525371251394e-28,5.369764009580533e-28,-1.4891289380831928e-27,1.1049997366198523e-25
2019-10-03,HM_5_min,long,188.72,188.36242857142858,192.18,eod,2.3420935494274106e-27,8.10364368101886e-27,5.352620597861404e-28,7.568381621232718e-27,1.1806835528321795e-25
2019-10-03,INVESTOR_5_MIN,short,115.125,115.309375,115.309375,stop,4.1022664159207106e-27,-7.563553704353927e-28,5.671819185817074e-28,-1.3235372890171e-27,1.1674481799420086e-25
2019-10-03,VOLVO_5_MIN,short,129.15,129.46642857142857,129.46642857142857,stop,3.615789949491316e-27,-1.1441392483032813e-27,5.610616099211461e-28,-1.7052008582244273e-27,1.1503961713597642e-25
2019-10-03,HANDELSBANKEN_5_min,long,90.3,90.12642857142856,90.12642857142856,stop,5.0958855874186676e-27,-8.84500141244845e-28,5.516594621679398e-28,-1.4361596034127848e-27,1.1360345753256364e-25
2019-10-04,HEXAGON_5_min,short,63.442794,63.607181592857145,63.607181592857145,stop,6.910707527135931e-27,-1.1360345753256363e-27,5.268031335911964e-28,-1.6628377089168328e-27,1.119406198236468e-25
2019-10-04,VOLVO_5_MIN,long,129.3,128.98428571428573,128.98428571428573,stop,3.462973544428362e-27,-1.0933102190266442e-27,5.366589890220887e-28,-1.629969208048733e-27,1.1031065061559808e-25
2019-10-04,HM_5_min,short,192.02,192.4622857142857,192.4622857142857,stop,2.2978991899926688e-27,-1.016327984602445e-27,5.301009197456322e-28,-1.546428904348077e-27,1.0876422171125e-25
2019-10-07,ABB_5_min,short,178.05,178.39678571428573,178.39678571428573,stop,2.4434534504071888e-27,-8.473547501233533e-28,5.225766770640739e-28,-1.3699314271874273e-27,1.0739429028406257e-25
2019-10-07,ATLAS_5_min,short,63.92500014,64.06928585942858,64.06928585942858,stop,6.720018149322608e-27,-9.696026532480843e-28,5.160743549554492e-28,-1.4856770082035334e-27,1.0590861327585904e-25
2019-10-08,ASSA_5_min,short,218.3,218.7032142857143,218.7032142857143,stop,1.9406067480688785e-27,-7.824803637749132e-28,5.088308319423883e-28,-1.2913111957173014e-27,1.0461730208014175e-25
2019-10-08,ERICSSON_5_MIN,long,80.92,80.70957142857144,80.70957142857144,stop,4.971630105641642e-27,-1.0461730208014175e-27,4.821374659657451e-28,-1.5283104867671626e-27,1.0308899159337458e-25
2019-10-08,GETINGE_5_min,long,138.3,137.8982142857143,137.8982142857143,stop,2.5657704574350488e-27,-1.0308899159337458e-27,4.251967311663604e-28,-1.4560866471001062e-27,1.0163290494627447e-25
2019-10-08,KINNEVIK_5_min,short,122.88155264,123.11742177092857,123.11742177092857,stop,3.308320989205707e-27,-7.803307965567216e-28,4.883061422200515e-28,-1.2686369387767732e-27,1.003642680074977e-25
2019-10-08,ESSITY_5_min,short,288.0,288.4871428571429,288.4871428571429,stop,1.3939481667708013e-27,-6.7905189266981505e-28,4.821559175715907e-28,-1.1612078102414057e-27,9.920306019725629e-26
2019-10-10,ASSA_5_min,short,215.0,215.4467857142857,215.4467857142857,stop,1.84563832925128e-27,-8.246048392476172e-28,4.766694518503787e-28,-1.3012742910979959e-27,9.79017859061583e-26
2019-10-10,BOLIDEN_5_min,long,212.384799,211.83786993571428,211.83786993571428,stop,1.7900271223292703e-27,-9.79017859061583e-28,4.556220499811035e-28,-1.4346399090426866e-27,9.646714599711561e-26
2019-10-10,GETINGE_5_min,short,134.65,135.05107142857145,131.15,eod,2.405236053356323e-27,8.418326186747131e-27,3.835870457892664e-28,8.034739140957865e-27,1.0450188513807348e-25
2019-10-10,HEXAGON_5_min,long,62.542795,62.39422372142857,62.39422372142857,stop,6.683544292388819e-27,-9.929827209089986e-28,5.010132590302073e-28,-1.4939959799392058e-27,1.0300788915813428e-25
2019-10-10,HUSQVARNA_5_min,short,71.58,71.753,71.753,stop,5.756238567093282e-27,-9.958292721071483e-28,4.950353655223088e-28,-1.490864637629457e-27,1.0151702452050483e-25
2019-10-11,ABB_5_min,long,179.9,179.52178571428573,179.52178571428573,stop,2.2571878714953825e-27,-8.537006985405593e-28,4.867694972792988e-28,-1.340470195819858e-27,1.0017655432468497e-25
2019-10-11,ASSA_5_min,short,212.4,212.86785714285716,212.86785714285716,stop,1.886564111575988e-27,-8.826424950587903e-28,4.813770462555231e-28,-1.3640195413143135e-27,9.881253478337066e-26
2019-10-11,BOLIDEN_5_min,short,218.144697,218.71546237142857,218.71546237142857,stop,1.7312286226484548e-27,-9.881253478337067e-28,4.5378288719914965e-28,-1.4419082350328563e-27,9.73706265483378e-26
2019-10-11,ESSITY_5_min,short,280.4,280.97499999999997,280.97499999999997,stop,1.389024629790839e-27,-7.986891621297166e-28,4.678582209292993e-28,-1.2665473830590158e-27,9.610407916527878e-26
2019-10-11,GETINGE_5_min,short,131.4,131.82750000000001,131.82750000000001,stop,2.2480486354450698e-27,-9.610407916527878e-28,3.5504893331197025e-28,-1.316089724964758e-27,9.478798944031402e-26
2019-10-11,HEXAGON_5_min,short,63.457079,63.6032013,63.6032013,stop,5.974935558588445e-27,-8.730713261727391e-28,4.55506192109211e-28,-1.32857751828195e-27,9.345941192203207e-26
2019-10-11,HM_5_min,short,201.5,202.00867857142856,200.1,eod,1.837297994675947e-27,2.5722171925463365e-27,4.427153247971161e-28,2.1295018677492202e-27,9.558891378978129e-26
2019-10-11,NORDEA_5_min,long,68.85,68.713,68.713,stop,5.553459043705522e-27,-7.60823888987659e-28,4.583702918575576e-28,-1.2191941808452166e-27,9.436971960893607e-26
2019-10-11,SANDVIK_min,long,150.85,150.4617857142857,150.4617857142857,stop,2.4308667424564178e-27,-9.436971960893608e-28,4.394692794018071e-28,-1.3831664754911677e-27,9.29865531334449e-26
2019-10-11,SKF_5_min,long,165.2,164.78517857142856,164.78517857142856,stop,2.2416043803155016e-27,-9.29865531334449e-28,4.438177330349443e-28,-1.3736832643693933e-27,9.161286986907551e-26
2019-10-11,SWEDBANK_5_MIN,long,137.0,136.715,136.715,stop,2.6748283173452705e-27,-7.62326070443393e-28,4.392843797292963e-28,-1.2016104501726894e-27,9.041125941890283e-26
2019-10-11,VOLVO_5_MIN,long,135.75,135.37928571428571,135.37928571428571,stop,2.4388393677546054e-27,-9.041125941890284e-28,3.967444654507118e-28,-1.3008570596397402e-27,8.911040235926309e-26
2019-10-14,ABB_5_min,short,181.65,182.0132142857143,182.0132142857143,stop,1.9622439275367593e-27,-7.127150265374717e-28,4.2815756034038525e-28,-1.140872586877857e-27,8.796952977238523e-26
2019-10-14,ERICSSON_5_MIN,short,82.9,83.10757142857143,83.10757142857143,stop,4.238036534113568e-27,-8.796952977238524e-28,4.22127691592252e-28,-1.3018229893161043e-27,8.666770678306913e-26
2019-10-14,INVESTOR_5_MIN,long,118.725,118.54285714285713,118.54285714285713,stop,2.9199480070101202e-27,-5.318476727054349e-28,4.156858839551085e-28,-9.475335566605433e-28,8.572017322640859e-26
2019-10-14,KINNEVIK_5_min,short,126.02299599,126.22999029192857,126.22999029192857,stop,2.7207787770165543e-27,-5.631857036506223e-28,4.117947429089515e-28,-9.749804465595737e-28,8.474519277984901e-26
2019-10-14,SKF_5_min,short,168.1,168.51767857142858,168.51767857142858,stop,2.0165423623997385e-27,-8.422665331523393e-28,4.072822852631666e-28,-1.249548818415506e-27,8.34956439614335e-26
2019-10-14,SWEDBANK_5_MIN,short,139.0,139.29214285714286,139.29214285714286,stop,2.4027523442139136e-27,-7.019469348453656e-28,4.0120025917578796e-28,-1.1031471940211536e-27,8.239249676741234e-26
2019-10-14,VOLVO_5_MIN,short,136.9,137.26160714285714,137.26160714285714,stop,2.2785085525803177e-27,-8.239249676741235e-28,3.7480773999849906e-28,-1.1987327076726224e-27,8.119376405973972e-26
2019-10-15,HEXAGON_5_min,long,64.18565,64.02891547142856,64.02891547142856,stop,5.0599324964218464e-27,-7.930661344299567e-28,3.8925422780609265e-28,-1.1823203622360493e-27,8.001144369750367e-26
2019-10-15,NORDEA_5_min,long,70.03,69.89085714285714,69.89085714285714,stop,4.570123872483431e-27,-6.359000931141256e-28,3.836733896921491e-28,-1.0195734828062747e-27,7.899187021469739e-26
2019-10-15,SEB_5_MIN,long,92.56,92.39357142857143,92.39357142857143,stop,3.413650398215099e-27,-5.681289591315021e-28,3.7882009965506854e-28,-9.469490587865706e-28,7.804492115591082e-26
2019-10-15,SKF_5_min,long,170.45,170.03714285714284,170.03714285714284,stop,1.8315029898717706e-27,-7.561490915327852e-28,3.7416193209345224e-28,-1.1303110236262374e-27,7.691461013228459e-26
2019-10-15,VOLVO_5_MIN,long,140.1,139.75196428571428,139.75196428571428,stop,2.1959917239767193e-27,-7.642835482197549e-28,3.687315585060341e-28,-1.133015106725789e-27,7.57815950255588e-26
2019-10-15,ALFA_LAVAL_5_MIN,long,200.8,200.31964285714287,200.31964285714287,stop,1.5095935264055537e-27,-7.251440332198131e-28,3.6331656970275033e-28,-1.0884606029225634e-27,7.469313442263624e-26
2019-10-15,HUSQVARNA_5_min,long,74.02,73.868,73.868,stop,4.0363758131659685e-27,-6.135291236012314e-28,3.581589277544932e-28,-9.716880513557246e-28,7.372144637128051e-26
2019-10-15,SANDVIK_min,long,155.65,155.26964285714286,155.26964285714286,stop,1.8945440763579958e-27,-7.206033719004658e-28,3.5343058055900615e-28,-1.074033952459472e-27,7.264741241882104e-26
2019-10-15,ABB_5_min,long,183.6,183.2442857142857,183.2442857142857,stop,1.5827322967063408e-27,-5.630004883998483e-28,3.483697793173011e-28,-9.113702677171494e-28,7.17360421511039e-26
2019-10-15,BOLIDEN_5_min,long,228.567369,228.02011340714287,228.02011340714287,stop,1.2554030343868357e-27,-6.870263318580215e-28,3.4392078652618385e-28,-1.0309471183842055e-27,7.070509503271969e-26
2019-10-16,SEB_5_MIN,long,93.7,93.53171428571429,93.53171428571429,stop,3.0183605136699976e-27,-5.07946955014756e-28,3.390796879840456e-28,-8.470266429988016e-28,6.985806838972089e-26
2019-10-16,SWEDBANK_5_MIN,long,141.4,141.115,141.115,stop,1.976182981321666e-27,-5.632121496766681e-28,3.3498080098085426e-28,-8.981929506575222e-28,6.895987543906336e-26
2019-10-16,ALFA_LAVAL_5_MIN,short,203.5,204.00214285714284,204.00214285714284,stop,1.3554766671068964e-27,-6.806429264115153e-28,3.3141578786335103e-28,-1.0120587142748663e-27,6.794781672478849e-26
2019-10-16,VOLVO_5_MIN,short,138.65,138.98232142857142,138.98232142857142,stop,1.960268783982358e-27,-6.514393226769748e-28,3.265403838725909e-28,-9.779797065495657e-28,6.696983701823892e-26
2019-10-16,ESSITY_5_min,long,285.2,284.6342857142857,284.6342857142857,stop,9.39268401377825e-28,-5.313575527794754e-28,3.211364031558791e-28,-8.524939559353544e-28,6.611734306230357e-26
